customer_id,tenure,monthly_charges,total_charges,gender,senior_citizen,partner,dependents,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,churn
172,56,88.2652605044199,7354.23952673632,Male,0,Yes,No,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No internet service,Two year,No,Credit card,0
173,17,43.56228511916484,4863.730339396301,Female,0,Yes,No,No,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,0
174,38,114.35741440351771,6444.144121340313,Male,0,No,No,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Mailed check,1
175,24,107.12516273986526,6354.391283693798,Male,0,No,Yes,Yes,No,No,No internet service,Yes,Yes,No internet service,No,Yes,Two year,No,Bank transfer,0
176,69,48.94408949682082,1625.946233855741,Male,1,Yes,Yes,No,Yes,No,Yes,Yes,No,No internet service,No internet service,No,One year,Yes,Credit card,0
177,70,98.32154546566787,5376.603341409069,Female,0,Yes,No,Yes,Yes,No,No internet service,No,No internet service,No,No,No,Two year,No,Bank transfer,1
178,11,100.32449046648063,838.3967015451041,Female,0,No,Yes,Yes,No phone service,DSL,Yes,No internet service,No,No,No,No internet service,One year,Yes,Credit card,0
179,16,118.65631141144104,4112.016130786103,Female,1,No,No,Yes,No phone service,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer,1
180,59,79.7839986845685,1381.6608303105622,Female,0,No,Yes,Yes,No,No,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,1
181,70,28.196573464366217,3389.16104049181,Female,0,Yes,Yes,No,No phone service,No,Yes,No,No,Yes,Yes,No internet service,Two year,No,Mailed check,0
182,3,84.6837228926381,6680.558390117658,Female,0,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,1
183,20,82.49797483760352,7898.625933078614,Female,0,No,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,0
184,59,83.83505774204318,2611.88267011098,Female,0,No,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Mailed check,0
185,36,50.71456481042115,4302.450020387095,Male,1,No,No,Yes,No,DSL,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,0
186,19,105.96795850803329,4139.25439252686,Female,0,Yes,Yes,No,Yes,DSL,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,1
187,67,115.94721829554119,7639.771927665422,Female,0,Yes,No,No,No phone service,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Credit card,0
188,19,41.771251297815155,3880.811486218911,Male,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No internet service,One year,No,Credit card,0
189,20,28.815215813664445,5622.939022657612,Female,0,No,No,No,Yes,DSL,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,0
190,71,39.45350331684841,7382.134941557356,Male,0,No,No,Yes,No,DSL,Yes,Yes,No,Yes,No internet service,No,Two year,Yes,Electronic check,1
191,52,102.05521392557188,3049.6906203410367,Female,0,No,No,No,Yes,No,Yes,No internet service,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,0
192,33,87.66446348198475,7226.765682138563,Female,0,Yes,No,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Credit card,1
193,40,83.60473423391267,7347.904152939007,Male,0,Yes,Yes,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Two year,Yes,Bank transfer,1
194,39,60.17931351094245,7452.233781340333,Male,0,Yes,No,No,No,DSL,No,No internet service,No internet service,Yes,No internet service,No internet service,Two year,No,Credit card,1
195,1,77.78279715114357,2236.5248652242685,Female,0,No,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,No,No internet service,Two year,No,Bank transfer,1
196,11,50.78741252743674,3262.809194732672,Male,0,No,No,No,No,DSL,Yes,No internet service,No internet service,Yes,No,No,Two year,No,Mailed check,1
197,57,67.72000794179613,6976.127674983045,Female,0,Yes,No,No,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,1
198,50,99.30630283706559,2937.378411815308,Female,1,No,Yes,No,Yes,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,Two year,Yes,Bank transfer,1
199,23,118.12415974554621,4841.99896017469,Female,0,No,No,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,Yes,No,One year,Yes,Credit card,1
200,31,113.24889235898019,1032.6306073544106,Female,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,No,One year,Yes,Bank transfer,0
201,42,113.38659428462488,544.572406078802,Female,0,Yes,No,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer,0
202,7,60.22237348471124,3354.7525169881633,Female,0,Yes,Yes,Yes,No,DSL,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,1
203,16,66.87898805067908,4673.440607482468,Male,0,Yes,Yes,No,No,Fiber optic,Yes,No,Yes,No,No,No internet service,Two year,Yes,Credit card,0
204,60,90.56353963689816,3202.322995535637,Male,0,Yes,No,No,No,DSL,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,0
205,2,112.21919280512843,4664.1125842706515,Male,0,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Bank transfer,1
206,1,34.19942593520847,4169.166571757101,Female,0,Yes,Yes,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,Two year,Yes,Credit card,1
207,48,50.424186382719576,5517.08711136,Male,1,No,No,No,No phone service,DSL,Yes,No internet service,No,No,No,No internet service,Two year,Yes,Electronic check,1
208,12,33.924684459410955,5231.306205416579,Female,0,No,No,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer,0
209,69,81.20085299594552,3451.5410553319825,Male,0,Yes,No,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer,0
210,37,50.63009968875375,3457.46239931692,Female,0,Yes,Yes,No,No,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,No,Credit card,1
211,32,52.61078525125735,1212.1488860966329,Female,0,No,Yes,No,Yes,No,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,1
212,9,27.091595948797924,4154.584719562028,Female,0,No,Yes,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,One year,No,Electronic check,1
213,19,54.97960618075919,4738.715112272004,Female,0,No,No,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,1
214,48,106.24965074015853,3864.2662390952273,Female,0,Yes,No,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,0
215,3,43.3072811890835,2673.0879471872922,Male,0,No,Yes,Yes,No,DSL,No internet service,No,No,No,No,Yes,One year,No,Credit card,1
216,20,89.51874662100657,5801.023499588713,Female,0,Yes,No,No,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No,Two year,No,Electronic check,0
217,24,82.96283449385926,689.8269926972702,Male,0,Yes,No,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,1
218,54,106.34846083691153,7324.078921056974,Female,0,No,No,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Month-to-month,No,Credit card,1
219,33,33.22879476510383,263.08317241176695,Female,0,Yes,No,Yes,No phone service,DSL,No internet service,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,0
220,24,117.75899603450432,7702.566054162396,Female,1,No,No,Yes,No,DSL,No internet service,No internet service,No,No internet service,No,Yes,Two year,Yes,Credit card,0
221,36,78.26286460403657,3752.6092473838335,Male,0,No,Yes,Yes,No,DSL,No,Yes,Yes,No internet service,No,Yes,One year,No,Electronic check,0
222,38,119.54741523468144,3360.092557627975,Female,0,Yes,Yes,No,No,DSL,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,No,Credit card,1
223,25,111.15147258658509,2125.9077379591863,Male,0,Yes,No,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,1
224,18,42.15172721131058,179.56196517503702,Female,0,No,No,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,0
225,66,25.61620099033131,2270.843088932218,Male,0,Yes,Yes,No,Yes,DSL,No,No,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer,0
226,54,45.563909379536156,964.2594111366382,Male,0,Yes,Yes,No,No,DSL,Yes,No internet service,No internet service,No,No,No internet service,One year,Yes,Mailed check,0
227,35,72.75636489994199,5312.584657277818,Male,0,No,Yes,No,Yes,DSL,Yes,No,No,No internet service,No,No,Two year,No,Mailed check,0
228,61,37.159636706518995,2620.6922813337374,Female,0,Yes,Yes,No,No,No,No,No internet service,Yes,No,No,Yes,One year,Yes,Mailed check,0
229,41,36.74597445179885,6160.716694388926,Female,0,No,Yes,Yes,No phone service,No,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card,0
230,33,66.25935471051531,1734.6378800343239,Male,0,No,No,No,No,Fiber optic,No internet service,No,No,No internet service,No,No internet service,Two year,No,Mailed check,0
231,68,23.326797116935843,7211.855373713665,Female,0,Yes,Yes,Yes,No,No,Yes,No,No internet service,No,Yes,No internet service,One year,Yes,Credit card,0
232,33,32.188808253227045,4231.553969336077,Female,0,No,Yes,No,No phone service,No,No internet service,No internet service,No,No internet service,Yes,Yes,One year,Yes,Credit card,1
233,14,61.58613394079475,1004.5989521049531,Female,0,Yes,Yes,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,1
234,21,26.312990920796647,3266.6773616624837,Male,1,No,Yes,No,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,One year,No,Electronic check,0
235,48,59.67550564555293,1733.4081401511169,Male,1,Yes,No,No,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Mailed check,0
236,20,67.40062659484451,1677.5148667286155,Female,0,No,No,Yes,Yes,No,Yes,Yes,No internet service,Yes,No,No,Two year,Yes,Credit card,0
237,8,65.12666140731145,4100.320927452451,Male,0,No,Yes,Yes,No phone service,No,Yes,No internet service,No,Yes,No,No,One year,Yes,Bank transfer,0
238,7,106.91748574030873,5407.946923527344,Female,0,Yes,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card,1
239,67,73.00624550517324,7301.7838234770825,Female,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,1
240,17,66.79804624780434,4067.079885032862,Male,1,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,0
241,33,61.07092453916662,7730.1263229608085,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card,1
242,48,101.76233783044862,7538.915331379613,Female,0,Yes,No,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,Yes,Two year,No,Credit card,0
243,59,109.50566039998331,6933.993986876447,Female,1,Yes,No,No,No,No,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card,1
244,22,105.32424691971175,4049.8203932031065,Female,0,Yes,Yes,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer,1
245,30,87.35465781313908,1213.14115513507,Male,0,Yes,Yes,No,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,No,Credit card,1
246,38,33.73617459686742,1821.4453115415408,Male,0,Yes,No,Yes,No phone service,No,No,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,1
247,51,47.68699694920123,5216.593021424607,Female,0,No,No,No,No phone service,No,No,Yes,Yes,No,No internet service,No,One year,Yes,Mailed check,1
248,54,24.606306368197743,3431.8643442451494,Female,0,Yes,No,No,No,No,No internet service,No internet service,No,Yes,No internet service,No,Two year,Yes,Electronic check,0
249,8,113.08240749901141,1259.7328908565717,Male,0,No,Yes,No,No phone service,No,No internet service,No internet service,No,No internet service,Yes,No,One year,No,Bank transfer,1
250,27,86.07985296909104,3884.0520757505524,Female,0,Yes,Yes,No,No,DSL,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer,1
251,27,94.63628843132415,237.7013094661628,Male,0,Yes,Yes,Yes,Yes,DSL,No internet service,No,Yes,Yes,No internet service,Yes,One year,No,Electronic check,1
252,21,51.1571739582229,5897.773430106787,Male,1,No,No,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,1
253,30,104.56535222773424,681.2922264685578,Female,0,No,Yes,No,No phone service,No,Yes,No,Yes,No,No internet service,No,Two year,Yes,Mailed check,0
254,28,45.96032837084785,5069.99759730574,Female,0,Yes,No,Yes,No phone service,No,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer,1
255,64,20.16437571124497,6364.781430242236,Male,0,No,Yes,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,No,Credit card,0
256,69,57.641496252069395,1147.8866081863277,Female,0,Yes,No,No,Yes,DSL,Yes,No,No,Yes,Yes,No internet service,One year,No,Credit card,0
257,61,77.07614809590734,4197.245656261499,Male,0,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer,0
258,48,67.87048579655226,6254.63336343981,Male,0,Yes,No,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,One year,Yes,Bank transfer,0
259,19,106.2076142576597,2159.004292580311,Male,0,No,No,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,1
260,4,30.540528595616692,1387.0410847127907,Female,0,Yes,No,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,1
261,35,75.38234406337256,2760.870976642909,Female,0,No,No,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,Two year,No,Bank transfer,0
262,64,71.29793498209074,4482.123495008195,Female,1,Yes,Yes,No,No,DSL,Yes,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Bank transfer,0
263,49,48.1392982172163,4644.708799352525,Male,0,No,No,Yes,No phone service,No,Yes,Yes,No internet service,No,No internet service,No,One year,Yes,Bank transfer,1
264,17,102.22281125770105,1133.9230343157274,Male,1,Yes,Yes,No,No phone service,DSL,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,1
265,44,95.28486558822063,3714.793896624376,Male,0,Yes,Yes,No,No,No,No internet service,No internet service,No,Yes,Yes,No,One year,No,Credit card,0
266,30,93.2859187331831,2219.429344761954,Male,0,Yes,No,No,No,DSL,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,0
267,46,107.6192478269556,6751.991322713111,Female,1,No,No,No,No,No,Yes,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,0
268,6,92.27846006215212,2577.243543305843,Female,0,No,Yes,Yes,No,No,Yes,No,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,1
269,37,43.18412917147265,6725.765743817491,Female,0,No,Yes,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,1
270,24,90.5562711649691,3485.6604395541576,Male,0,No,Yes,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,1
271,46,50.77028133898438,5840.027550028981,Male,0,No,Yes,No,Yes,No,No internet service,No,Yes,No,No,No,One year,No,Bank transfer,1
272,53,44.21746503474705,4129.475805498735,Female,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,Yes,One year,No,Bank transfer,0
273,60,27.30035928996273,5013.504730634714,Male,0,No,Yes,Yes,Yes,No,Yes,No,No internet service,Yes,No internet service,Yes,One year,Yes,Electronic check,0
274,63,94.40285803476768,3223.3164358049266,Female,0,Yes,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card,0
275,32,91.10009619498112,6168.833465679177,Male,0,Yes,No,No,Yes,No,No internet service,Yes,Yes,No,No internet service,No,Two year,No,Bank transfer,1
276,33,43.44994776740937,3458.9961302319007,Male,0,Yes,Yes,Yes,No,DSL,No internet service,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer,0
277,67,94.93790167241559,3713.947008027993,Male,0,Yes,Yes,No,No,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,1
278,18,111.78408830935531,4189.661479024562,Male,0,Yes,No,No,Yes,DSL,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card,0
279,25,30.802895749157926,6671.41053524927,Male,0,No,Yes,No,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Bank transfer,0
